matrix_id,case_id,topology_id,status,reason,execution_mode,execution_path,hardware_snapshot_checksum,operating_point_input_checksum,waveform_metrics_checksum,target_candidate_duty,target_waveform_duty,source_candidate_duty,source_waveform_duty,target_max_effective_duty,target_max_command_duty,operating_vin_v,load_ratio,operating_frequency_hz,comparison_difference_count,comparison_unexplained_count,comparison_verdict
07_psfb_diode,c01_nominal_full_load,phase_shifted_full_bridge_diode_rectifier_isolated,executed,,new_design,run_full_pipeline,3b8a9e9004ee311d464147bc5f985f36bc4bb2a0ae40c2da0b9e29ede303c09d,3214b739bda7b71057429dbcd4835b28feab93d352bf3bf6a03110887eb2c912,8110cf3f37504476115886fedd83a819e695d2e4954fb6e61ede94b4baa28b9b,0.7293531886916502,0.676,0.7293531886916502,,0.78,0.9,750.0,1.0,100000.0,42,0,explained_difference
07_psfb_diode,c02_low_input_full_load,phase_shifted_full_bridge_diode_rectifier_isolated,boundary_failure,ValueError: PSFB duties must satisfy 0 <= effective <= command <= 1.,fixed_hardware_refresh,run_operating_point_refresh,3b8a9e9004ee311d464147bc5f985f36bc4bb2a0ae40c2da0b9e29ede303c09d,0f29d368d9f229c7981c854ff4fa4bcb3f39cfee69e2c04404438e4bdeb60e90,,0.7293531886916502,0.676,0.8415613715672887,,0.78,0.9,650.0,1.0,100000.0,43,0,explained_difference
07_psfb_diode,c03_high_input_full_load,phase_shifted_full_bridge_diode_rectifier_isolated,executed,,fixed_hardware_refresh,run_operating_point_refresh,3b8a9e9004ee311d464147bc5f985f36bc4bb2a0ae40c2da0b9e29ede303c09d,0c41a91a31637eb9f796fea557dc6659d7ee6804245501af6757b7d361e7a339,3fe4c1198833818146b3e7aa1b8f3949223504cd33baf06f7016b63c9aea408c,0.7293531886916502,0.5964705882352941,0.6435469311985149,,0.78,0.9,850.0,1.0,100000.0,43,0,explained_difference
07_psfb_diode,c04_nominal_light_load_20pct,phase_shifted_full_bridge_diode_rectifier_isolated,executed,,fixed_hardware_refresh,run_operating_point_refresh,3b8a9e9004ee311d464147bc5f985f36bc4bb2a0ae40c2da0b9e29ede303c09d,8d71a5bca7be5d5263346dff9fd771075c93939f8e659b3d7a85c3229bef94c0,34e0b177cce212b9d7af65d496595e97ed2e273aa287ce1c9d1e5d384e5913f2,0.7293531886916502,0.676,0.68667063773833,,0.78,0.9,750.0,0.2,100000.0,45,0,explained_difference
07_psfb_diode,c05_nominal_very_light_load_10pct,phase_shifted_full_bridge_diode_rectifier_isolated,executed,,fixed_hardware_refresh,run_operating_point_refresh,3b8a9e9004ee311d464147bc5f985f36bc4bb2a0ae40c2da0b9e29ede303c09d,165416528ee3380d50625104a681d8c265fafb12423578a5c2c4b167e33c315e,a701d9fda237e8809e46c38c3025eb0dfb62115c5d8566cd1208961276a7faed,0.7293531886916502,0.676,0.6813353188691651,,0.78,0.9,750.0,0.1,100000.0,45,0,explained_difference
07_psfb_diode,c06_nominal_high_frequency,phase_shifted_full_bridge_diode_rectifier_isolated,executed,,fixed_hardware_refresh,run_operating_point_refresh,3b8a9e9004ee311d464147bc5f985f36bc4bb2a0ae40c2da0b9e29ede303c09d,b16ab5dc7c4c3216e2cc1646e4d53b0bf8f799e2ffed0be6189b8c526e8d8a92,2dfa8e75ada558822b91e816894e4ad8fcb66e6dccd75061ac1e996c4fcf2407,0.7293531886916502,0.676,0.7560297830374754,,0.78,0.9,750.0,1.0,150000.0,44,0,explained_difference
07_psfb_diode,c07_nominal_high_ripple,phase_shifted_full_bridge_diode_rectifier_isolated,executed,,fixed_hardware_refresh,run_operating_point_refresh,3b8a9e9004ee311d464147bc5f985f36bc4bb2a0ae40c2da0b9e29ede303c09d,8d84fd24bff6a7c33f1b60ebc076206f8e9e95e2c61bab39f261366bd8a88cd8,2dfa8e75ada558822b91e816894e4ad8fcb66e6dccd75061ac1e996c4fcf2407,0.7293531886916502,0.676,0.7293531886916502,,0.78,0.9,750.0,1.0,100000.0,43,0,explained_difference
